"customer_id","customer_name","service_plan","service_address","provisioned_bandwidth_down_mbps","provisioned_bandwidth_up_mbps","router_serial_number","account_status","email","location","created_at","updated_at","contact_phone","multi_site","subscription_tier","industry"
CUST-005182,Regional Enterprises,Business Premium,"184 Jennifer Walk Suite 623, Sarasota, FL 34235",1000,250,RT-JNP005182,Suspended,support5182@johnson.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005183,Prime Company,Business Standard,"1867 Miller Summit Suite 418, Sarasota, FL 34232",500,100,RT-HPE005183,Active,support5183@baker.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005184,Local LLC,Business Elite,"991 Brenda Forges Suite 322, Sarasota, FL 34275",2000,500,RT-JNP005184,Cancelled,support5184@johnson.info,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005185,Advanced Technologies,Business Standard,"34720 Burns Gardens, Sarasota, FL 34232",500,100,RT-HPE005185,Pending,support5185@barber.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005186,United Corp,Enterprise Plus,"3767 John Road Apt. 749, Sarasota, FL 34242",5000,1000,RT-JNP005186,Pending,support5186@miller.org,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005187,Advanced Associates,Business Elite,"505 Alexander Road Apt. 360, Sarasota, FL 34242",2000,500,RT-HPE005187,Suspended,support5187@carter.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005188,Advanced Partners,Standard Internet,"18888 Natalie Center Apt. 224, Sarasota, FL 34241",300,50,RT-HPE005188,Pending,support5188@wagner.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005189,United Construction Inc,Business Elite,"4557 Graham Stream, Sarasota, FL 34235",2000,500,RT-FTR005189,Suspended,support5189@hudson.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005190,Smart Media Industries,Standard Internet,"275 Fletcher Estate, Sarasota, FL 34243",300,50,RT-CIS005190,Active,support5190@alexander-watkins.info,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005191,Prime Logistics Corp,Enterprise Plus,"70192 Delgado Mountain, Sarasota, FL 34232",5000,1000,RT-HPE005191,Pending,support5191@salazar-webb.org,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005192,Innovative  Industries,Business Standard,"37119 Luis Ways Suite 087, Sarasota, FL 34240",500,100,RT-FTR005192,Pending,support5192@butler.net,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005193,National Industries,Business Elite,"0376 Jay Estates, Sarasota, FL 34275",2000,500,RT-FTR005193,Suspended,support5193@hernandez-donaldson.biz,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005194,City Media Technologies,Business Premium,"3845 Evans Roads Suite 244, Sarasota, FL 34237",1000,250,RT-JNP005194,Active,support5194@glenn.org,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005195,Innovative Corp,Business Elite,"920 Justin Path Apt. 923, Sarasota, FL 34235",2000,500,RT-HPE005195,Pending,support5195@bishop-greer.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005196,City Corp,Basic Internet,"996 Mata Islands Apt. 660, Sarasota, FL 34239",100,20,RT-JNP005196,Cancelled,support5196@wyatt.biz,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005197,Local Healthcare Corp,Business Premium,"8651 Michael Burgs Apt. 555, Sarasota, FL 34251",1000,250,RT-HPE005197,Inactive,support5197@garcia.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005198,Acme Solutions,Business Premium,"0567 Barrett Ferry Apt. 360, Sarasota, FL 34234",1000,250,RT-CIS005198,Inactive,support5198@medina.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005199,Smart Tech Technologies,Standard Internet,"63993 Moreno Tunnel, Sarasota, FL 34243",300,50,RT-JNP005199,Active,support5199@henderson.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005200,Digital Inc,Business Standard,"978 Jackson Wells, Sarasota, FL 34251",500,100,RT-CIS005200,Inactive,support5200@ray.com,"Sarasota, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005202,Global Services,Business Premium,"3570 Chloe Isle, Lakeland, FL 33823",1000,250,RT-JNP005202,Cancelled,support5202@cole.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005203,Metro Real Estate Systems,Business Premium,"55501 Bender Prairie, Lakeland, FL 33812",1000,250,RT-FTR005203,Pending,support5203@solomon.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005204,Regional Manufacturing Industries,Standard Internet,"942 David Key, Lakeland, FL 33805",300,50,RT-JNP005204,Active,support5204@baker.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005205,Prime Legal LLC,Basic Internet,"321 Erica Flat, Lakeland, FL 33860",100,20,RT-HPE005205,Suspended,support5205@thomas.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005206,Global Retail Systems,Business Premium,"036 John Dam, Lakeland, FL 33813",1000,250,RT-HPE005206,Cancelled,support5206@english-gross.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005207,Elite Systems,Business Standard,"744 Mccullough Ways Apt. 098, Lakeland, FL 33860",500,100,RT-JNP005207,Active,support5207@martinez.info,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005208,National Partners,Business Elite,"876 Castillo Inlet, Lakeland, FL 33877",2000,500,RT-JNP005208,Cancelled,support5208@harris-ho.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005209,Prime Company,Business Standard,"357 Robinson Canyon, Lakeland, FL 33830",500,100,RT-FTR005209,Suspended,support5209@shelton.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005210,National Corp,Enterprise Plus,"61363 Thornton Islands, Lakeland, FL 33812",5000,1000,RT-FTR005210,Suspended,support5210@fisher.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005211,City Corp,Standard Internet,"51163 Hawkins Villages, Lakeland, FL 33813",300,50,RT-FTR005211,Active,support5211@hooper-gomez.info,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005212,City Inc,Business Standard,"2530 Joseph Run, Lakeland, FL 33811",500,100,RT-JNP005212,Inactive,support5212@roman.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005213,Global  Services,Standard Internet,"22699 Sherry Mission Apt. 870, Lakeland, FL 33810",300,50,RT-FTR005213,Active,support5213@lopez.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005214,Metro Logistics Enterprises,Business Elite,"751 Adam Ferry, Lakeland, FL 33803",2000,500,RT-JNP005214,Active,support5214@young.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005215,Regional Company,Business Premium,"6789 Welch Harbor Suite 981, Lakeland, FL 33850",1000,250,RT-CIS005215,Pending,support5215@brown-walter.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005216,National Corp,Basic Internet,"92844 Jennifer Coves, Lakeland, FL 33850",100,20,RT-FTR005216,Inactive,support5216@gardner.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005217,United Partners,Business Standard,"13300 Keith Expressway, Lakeland, FL 33809",500,100,RT-HPE005217,Active,support5217@rivera.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005218,City Inc,Business Elite,"095 May Burg, Lakeland, FL 33850",2000,500,RT-HPE005218,Pending,support5218@johnson.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005219,National Systems,Business Premium,"02556 Christopher Meadows, Lakeland, FL 33815",1000,250,RT-JNP005219,Inactive,support5219@graham.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005220,Prime Enterprises,Standard Internet,"3874 Hall Vista, Lakeland, FL 33825",300,50,RT-JNP005220,Inactive,support5220@smith.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005221,Elite Inc,Business Premium,"76300 Reyes Forks Apt. 527, Lakeland, FL 33877",1000,250,RT-HPE005221,Active,support5221@sanchez.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005222,Advanced Logistics Group,Business Premium,"91420 Teresa Lake, Lakeland, FL 33803",1000,250,RT-JNP005222,Inactive,support5222@gilbert-collins.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005223,National Consulting Enterprises,Basic Internet,"40139 Hale Inlet, Lakeland, FL 33877",100,20,RT-JNP005223,Active,support5223@coffey.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005224,Regional Media Partners,Standard Internet,"718 Barron Terrace, Lakeland, FL 33860",300,50,RT-HPE005224,Cancelled,support5224@nichols.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005225,Acme Services,Standard Internet,"3802 Hernandez Drive Apt. 041, Lakeland, FL 33825",300,50,RT-HPE005225,Cancelled,support5225@adams-spencer.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005226,City Media Technologies,Enterprise Plus,"5964 Carey Field, Lakeland, FL 33830",5000,1000,RT-HPE005226,Suspended,support5226@velazquez.info,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005227,Digital Financial Services,Enterprise Plus,"95088 Martin Fort, Lakeland, FL 33810",5000,1000,RT-FTR005227,Inactive,support5227@christian.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005228,Local Systems,Basic Internet,"806 Jeremy Road Suite 362, Lakeland, FL 33830",100,20,RT-JNP005228,Inactive,support5228@nelson.biz,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005229,Prime Company,Business Premium,"5561 Wade Shoals, Lakeland, FL 33809",1000,250,RT-JNP005229,Suspended,support5229@anderson-shepherd.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005230,Advanced Retail Associates,Business Standard,"517 Steven Spurs Suite 792, Lakeland, FL 33801",500,100,RT-CIS005230,Suspended,support5230@williams-gomez.org,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005231,Innovative Retail Group,Business Elite,"6173 Perez Centers Suite 844, Lakeland, FL 33805",2000,500,RT-CIS005231,Inactive,support5231@gross-smith.info,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005232,Advanced  Technologies,Business Standard,"91260 Cynthia Motorway Apt. 071, Lakeland, FL 33810",500,100,RT-HPE005232,Cancelled,support5232@johnson.net,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005233,City Associates,Enterprise Plus,"32586 Bryan Plains, Lakeland, FL 33805",5000,1000,RT-HPE005233,Inactive,support5233@donovan.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005234,Metro Inc,Standard Internet,"5411 Joshua Stravenue Apt. 296, Lakeland, FL 33805",300,50,RT-FTR005234,Suspended,support5234@coleman.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005235,Innovative Consulting Technologies,Business Elite,"217 Judy Road, Lakeland, FL 33803",2000,500,RT-CIS005235,Cancelled,support5235@morrow-watts.net,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005236,National Associates,Enterprise Plus,"7823 Webb Meadows Suite 659, Lakeland, FL 33825",5000,1000,RT-CIS005236,Active,support5236@cohen-hawkins.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005237,Smart Technologies,Business Elite,"785 Lawrence Mills Apt. 189, Lakeland, FL 33801",2000,500,RT-CIS005237,Pending,support5237@dominguez-campbell.net,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005238,Prime Partners,Standard Internet,"706 Jeff Roads, Lakeland, FL 33815",300,50,RT-HPE005238,Pending,support5238@roberson.biz,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005239,Innovative Technologies,Basic Internet,"326 Jimmy Circles Suite 936, Lakeland, FL 33810",100,20,RT-HPE005239,Active,support5239@williams-holt.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005240,Regional Industries,Business Standard,"282 Timothy Roads, Lakeland, FL 33811",500,100,RT-HPE005240,Inactive,support5240@travis.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005241,Local Manufacturing Enterprises,Basic Internet,"32459 Jessica Garden Apt. 414, Lakeland, FL 33805",100,20,RT-FTR005241,Inactive,support5241@miller.net,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005242,Local LLC,Standard Internet,"4514 Kevin Plains, Lakeland, FL 33877",300,50,RT-JNP005242,Pending,support5242@reed.net,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005243,City Real Estate Solutions,Business Premium,"992 Michael Circle Apt. 415, Lakeland, FL 33880",1000,250,RT-FTR005243,Inactive,support5243@turner.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005244,Regional Manufacturing Inc,Standard Internet,"9428 Michael Wall, Lakeland, FL 33830",300,50,RT-CIS005244,Cancelled,support5244@ramos.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005245,Regional Manufacturing Services,Business Premium,"1497 Carter Fort Suite 917, Lakeland, FL 33810",1000,250,RT-HPE005245,Cancelled,support5245@williams.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005246,City Group,Enterprise Plus,"41779 Kathryn Summit, Lakeland, FL 33811",5000,1000,RT-HPE005246,Suspended,support5246@mullen.info,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005247,Global Logistics Enterprises,Business Standard,"52459 Smith Burg, Lakeland, FL 33811",500,100,RT-HPE005247,Inactive,support5247@moore.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005248,Elite LLC,Business Elite,"09840 Sean Bypass Suite 315, Lakeland, FL 33850",2000,500,RT-HPE005248,Inactive,support5248@wilson.org,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005249,Regional Construction Associates,Business Standard,"78625 Neal Course Suite 636, Lakeland, FL 33811",500,100,RT-CIS005249,Pending,support5249@daniels.biz,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005250,Smart Inc,Business Elite,"045 Andrews Avenue Suite 285, Lakeland, FL 33809",2000,500,RT-JNP005250,Cancelled,support5250@hughes.info,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005251,Advanced Enterprises,Business Premium,"281 Oconnell Valleys Apt. 363, Lakeland, FL 33805",1000,250,RT-HPE005251,Cancelled,support5251@townsend-lee.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005252,City Systems,Business Elite,"11270 Le Heights, Lakeland, FL 33811",2000,500,RT-HPE005252,Pending,support5252@collins-stephenson.net,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005253,Elite Group,Business Standard,"904 Lawson Corners, Lakeland, FL 33825",500,100,RT-JNP005253,Inactive,support5253@allen.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005254,Digital Corp,Basic Internet,"9916 Teresa Isle, Lakeland, FL 33813",100,20,RT-JNP005254,Suspended,support5254@smith.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005255,Metro Media Partners,Basic Internet,"4093 Jacqueline Island Suite 761, Lakeland, FL 33811",100,20,RT-JNP005255,Suspended,support5255@rivers-reyes.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005256,United  Company,Business Standard,"05428 Lewis Overpass Suite 088, Lakeland, FL 33803",500,100,RT-JNP005256,Pending,support5256@rogers.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005257,United Manufacturing Systems,Standard Internet,"88258 Jennifer Trail, Lakeland, FL 33812",300,50,RT-FTR005257,Inactive,support5257@bell.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005258,Digital Inc,Business Premium,"061 Mendoza Rapid, Lakeland, FL 33809",1000,250,RT-HPE005258,Inactive,support5258@elliott.net,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005259,Smart Marketing Systems,Enterprise Plus,"06310 Hahn Roads, Lakeland, FL 33877",5000,1000,RT-FTR005259,Cancelled,support5259@briggs.biz,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005260,Prime Partners,Enterprise Plus,"0486 Rodriguez Shoals, Lakeland, FL 33830",5000,1000,RT-FTR005260,Inactive,support5260@carlson-olson.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005261,Smart  Industries,Enterprise Plus,"210 Brian Road, Lakeland, FL 33877",5000,1000,RT-CIS005261,Pending,support5261@wilson.net,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005262,United Tech Corp,Business Standard,"68509 Ford Fields, Lakeland, FL 33880",500,100,RT-JNP005262,Pending,support5262@meyer.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005263,Local Corp,Business Elite,"061 Christie Camp Apt. 382, Lakeland, FL 33805",2000,500,RT-FTR005263,Cancelled,support5263@vega.net,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005264,Acme Partners,Standard Internet,"35375 Shelton Dale, Lakeland, FL 33803",300,50,RT-JNP005264,Suspended,support5264@holt-cook.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005265,Local Group,Standard Internet,"18872 Robert Locks Suite 776, Lakeland, FL 33850",300,50,RT-FTR005265,Pending,support5265@bender-townsend.info,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005266,Metro Legal Company,Business Standard,"30848 Carrie Curve Apt. 066, Lakeland, FL 33860",500,100,RT-CIS005266,Pending,support5266@anderson.biz,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005267,Digital Logistics Industries,Enterprise Plus,"7489 Richard Walk Apt. 619, Lakeland, FL 33801",5000,1000,RT-JNP005267,Active,support5267@sweeney.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005268,Acme Systems,Business Premium,"140 Harris Point, Lakeland, FL 33812",1000,250,RT-FTR005268,Suspended,support5268@smith.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005269,Regional Media Inc,Basic Internet,"58353 Watts Islands, Lakeland, FL 33812",100,20,RT-CIS005269,Cancelled,support5269@mcclain.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005270,National Group,Business Premium,"41784 Nicole Way Suite 601, Lakeland, FL 33803",1000,250,RT-CIS005270,Active,support5270@garner.info,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005271,Innovative Marketing Group,Business Elite,"695 Deanna Lakes, Lakeland, FL 33880",2000,500,RT-HPE005271,Active,support5271@green.biz,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005272,Regional LLC,Business Premium,"604 Mark Prairie, Lakeland, FL 33825",1000,250,RT-FTR005272,Pending,support5272@scott.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005273,Acme Tech Inc,Enterprise Plus,"395 Jasmine Pass, Lakeland, FL 33803",5000,1000,RT-CIS005273,Cancelled,support5273@carter.com,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-005274,Advanced Inc,Enterprise Plus,"4342 Garza Roads Apt. 228, Lakeland, FL 33801",5000,1000,RT-FTR005274,Inactive,support5274@blake-cook.org,"Lakeland, FL",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
